filename,inst,col,Inbound,Outbound,Outflux,Influx,Missing
empfaenger_virologie,ET,EVirHBsAGET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirHCVAbET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirHIVAbET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirHIVAgET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirIdEmpfaengerNrETET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirLuesET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirProbeDateET,0.0,0.0,,0.0,0.0
empfaenger_virologie,ET,EVirToxoplasmoseET,0.0,0.0,,0.0,0.0
followup_niere,ET,FNAbstossungAkutAnzahlET,0.00010769170313332371,0.0008521883163739778,0.0027333754150151153,0.9855477218939808,0.9962647764171566
followup_niere,ET,FNAbstossungAkutDateET,0.00010740041989845639,0.0008542142870724679,0.003440409553779461,0.9819398242391142,0.9953097476601795
followup_niere,ET,FNAbstossungAkutET,9.110371162721497e-05,0.000916478960362998,0.05257850863757461,0.7809567548781093,0.9331904327341413
followup_niere,ET,FNAbstossungAnzahlET,9.565601757545709e-05,0.0002912914645161344,0.0037266268747234523,0.8655933998642901,0.9851015513911585
